number,date,state,g/r,g,r,name,img,age,how,kbp_link,news_link_text 
192,"March 5, 2015",CA,M/L,M,L,Sergio Alexander Navas,"""http://www.killedbypolice.net/victims/150188.jpg""",35,G ,"""http://facebook.com/KilledByPolice/posts/999899623371508""","""http://abc7.com/news/car-theft-suspect-killed-in-police-shooting-in-burbank-after-chase/545556/"""
191,"March 4, 2015",FL,M/W,M,W,Derek Cruice,"""http://www.killedbypolice.net/victims/150187.jpg""",26,G ,"""http://facebook.com/KilledByPolice/posts/999506056744198""","""http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/cfn/2015/3/4/man_shot_by_volusia_.html"""
190,"March 3, 2015",IL,M/B,M,B,Shaquille C. Barrow,"""http://www.killedbypolice.net/victims/150186.jpg""",20,G ,"""http://facebook.com/KilledByPolice/posts/999412406753563""","""http://thetimesweekly.com/news/2015/mar/03/man-shot-joliet-cop-dies-second-suspect-charged/"""
189,"March 3, 2015",AZ,M/W,M,W,Matthew Metz,"""http://www.killedbypolice.net/victims/150185.jpg""",25,G ,"""http://facebook.com/KilledByPolice/posts/999150990113038""","""http://www.azcentral.com/story/news/local/tempe/2015/03/03/tempe-police-officers-injured-abrk/24328149/"""
188,"March 3, 2015",MD,M/B,M,B,Fednel Rhinvil,"""http://www.killedbypolice.net/victims/150184.jpg""",25,G ,"""http://facebook.com/KilledByPolice/posts/998948760133261""","""http://www.wmdt.com/news/more-local-news/fatal-deputy-involved-shooting/31582624"""
187,"March 1, 2015",OK,M/B,M,B,Darrell “Hubbard” Gatewood,"""http://www.killedbypolice.net/victims/150183.jpg""",47,T ,"""http://facebook.com/KilledByPolice/posts/998424623519008""","""http://www.news9.com/story/28233777/man-dies-after-being-tasered-by-okc-police-during-assault-officer-says"""
186,"March 1, 2015",HI,M/W,M,W,Jeffrey C. Surnow,"""http://www.killedbypolice.net/victims/150182.jpg""",63,V ,"""http://facebook.com/KilledByPolice/posts/998374210190716""","""http://westhawaiitoday.com/community-bulletin/police-officer-arrested-apparent-hit-and-run-crash-killed-bicyclist"""
185,"March 1, 2015",AZ,F  ,F,unknown,Jessica Uribe,,28,G ,"""http://facebook.com/KilledByPolice/posts/998148540213283""","""http://www.kvoa.com/story/28230565/woman-killed-after-officer-involved-shooting-on-westside"""
184,"March 1, 2015",MS,M  ,M,unknown,Donald Lewis Matkins,,49,G ,"""http://facebook.com/KilledByPolice/posts/998143526880451""","""http://www.sunherald.com/2015/03/01/6097241_george-county-man-killed-in-standoff.html?rh=1"""
183,"March 1, 2015",CA,M/B,M,B,Charly Leundeu Keunang,"""http://www.killedbypolice.net/victims/150179.jpg""",43,G ,"""http://facebook.com/KilledByPolice/posts/998126730215464""","""http://abc7.com/news/skid-row-suspect-killed-in-officer-involved-shooting/539734/"""
182,"March 1, 2015",MO,M/B,M,B,Thomas Allen Jr.,"""http://www.killedbypolice.net/victims/150178.jpg""",34,G ,"""http://facebook.com/KilledByPolice/posts/998020720226065""","""http://www.stltoday.com/news/local/suspect-in-wellson-police-shooting-dies-of-wounds/article_7572d365-c0d0-515f-a2d5-bc6ab6a2265d.html"""
181,"March 1, 2015",MI,M/W,M,W,Deven Guilford,"""http://www.killedbypolice.net/victims/150177.jpg""",17,G ,"""http://facebook.com/KilledByPolice/posts/997917433569727""","""http://wlns.com/2015/03/01/msp-investigates-another-officer-involved-shooting-in-eaton-county/"""
180,"February 28, 2015",AZ,F/W,F,W,Stephanie LeJean Hill,"""http://www.killedbypolice.net/victims/150176.jpg""",37,G ,"""http://facebook.com/KilledByPolice/posts/998040346890769""","""http://www.desertsun.com/story/news/crime_courts/2015/02/28/high-speed-chase-coachella-valley-arizona/24199089/"""
179,"February 28, 2015",NC,M/B,M,B,Ian Sherrod,"""http://www.killedbypolice.net/victims/150175.jpg""",40,G ,"""http://facebook.com/KilledByPolice/posts/997735200254617""","""http://abc11.com/news/3-dead-in-tarboro-shootings/538892/"""
178,"February 28, 2015",MO,M/B,M,B,Cornelius J. Parker,"""http://www.killedbypolice.net/victims/150174.jpg""",28,G ,"""http://facebook.com/KilledByPolice/posts/997732860254851""","""http://www.columbiatribune.com/news/crime/three-dead-including-alleged-shooter-at-two-scenes/article_a1cb2d92-94f4-5670-92f6-3a2a73a6ea10.html"""
177,"February 27, 2015",WA,M  ,M,unknown,Russell Edward Sharrer,,54,R ,"""http://facebook.com/KilledByPolice/posts/997991560228981""","""http://www.tri-cityherald.com/2015/02/25/3428533/suspect-in-hospital-after-fight.html"""
176,"February 27, 2015",SC,M/W,M,W,Chazsten Noah Freeman,"""http://www.killedbypolice.net/victims/150172.jpg""",24,G ,"""http://facebook.com/KilledByPolice/posts/997582090269928""","""http://www.wyff4.com/news/greenville-county-deputies-involved-in-shooting/31543332"""
175,"February 27, 2015",CA,M/L,M,L,Ernesto Javier Canepa Diaz,"""http://www.killedbypolice.net/victims/150171.jpg""",27,G ,"""http://facebook.com/KilledByPolice/posts/997088893652581""","""http://www.latimes.com/local/lanow/la-me-ln-santa-ana-officer-involved-shooting-20150227-story.html"""
174,"February 27, 2015",MS,M  ,M,unknown,Rodney Biggs,,49,G ,"""http://facebook.com/KilledByPolice/posts/996929380335199""","""http://www.sunherald.com/2015/02/27/6093463/traffic-stop-turns-deadly-in-gulfport.html"""
173,"February 27, 2015",CA,M/L,M,L,Amilcar Perez-Lopez,"""http://www.killedbypolice.net/victims/150169.jpg""",21,G ,"""http://facebook.com/KilledByPolice/posts/996914410336696""","""http://www.sfgate.com/crime/article/S-F-police-shoot-suspect-in-Mission-District-6104854.php"""
172,"February 26, 2015",GA,F/W,F,W,Crystal Lee Miley Harry,"""http://www.killedbypolice.net/victims/150168.jpg""",34,G ,"""http://facebook.com/KilledByPolice/posts/997013923660078""","""http://worthit2u.net/worth/2015/02/26/police-chase-ends-in-crash-and-possible-shooting/"""
171,"February 26, 2015",FL,M/L,M,L,David Cuevas,"""http://www.killedbypolice.net/victims/150167.jpg""",42,G ,"""http://facebook.com/KilledByPolice/posts/996671477027656""","""http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/bn9/2015/2/26/police_officer_invol.html"""
170,"February 25, 2015",IN,M/W,M,W,Alexander Phillip Long,"""http://www.killedbypolice.net/victims/150166.jpg""",31,G ,"""http://facebook.com/KilledByPolice/posts/996193530408784""","""http://www.tristatehomepage.com/story/d/story/isp-investigating-officer-involved-shooting-in-ter/40703/pV4yrq5qR0S3uTbJYNfJsQ"""
169,"February 25, 2015",NV,M/W,M,W,Francis Spivey,"""http://www.killedbypolice.net/victims/150165.jpg""",43,G ,"""http://facebook.com/KilledByPolice/posts/995952073766263""","""http://www.fox5vegas.com/story/28196978/suspect-dead-in-officer-involved-shooting"""
168,"February 25, 2015",OK,M/B,M,B,Glenn C. Lewis,"""http://www.killedbypolice.net/victims/150164.jpg""",37,G ,"""http://facebook.com/KilledByPolice/posts/995950153766455""","""http://www.news9.com/story/28195051/okc-police-driver-who-attempted-to-strike-officers-shot-and-killed"""
167,"February 24, 2015",FL,M/B,M,B,Calvon A. Reid,"""http://www.killedbypolice.net/victims/150163.jpg""",39,T ,"""http://facebook.com/KilledByPolice/posts/997125990315538""","""http://www.local10.com/news/coconut-creek-inmate-dies-in-police-custody/31526866"""
166,"February 24, 2015",WI,M/W,M,W,Joseph Biegert,"""http://www.killedbypolice.net/victims/150162.jpg""",30,G ,"""http://facebook.com/KilledByPolice/posts/995955220432615""","""http://www.jrn.com/nbc26/news/State-Officials-Investigate-Officer-Involved-Shooting-in-Green-Bay-293969301.html"""
165,"February 24, 2015",NE,M/W,M,W,Daniel A. Elrod,"""http://www.killedbypolice.net/victims/150161.jpg""",39,G ,"""http://facebook.com/KilledByPolice/posts/995474730480664""","""http://www.jrn.com/kmtv/news/Man-dies-after-officer-involved-shooting--293808161.html"""
164,"February 23, 2015",AL,M/B,M,B,A’Donte Washington,"""http://www.killedbypolice.net/victims/150160.jpg""",16,G ,"""http://facebook.com/KilledByPolice/posts/995498777144926""","""http://www.wsfa.com/story/28177937/1-dead-4-in-custody-after-millbrook-house-burglary"""
163,"February 23, 2015",LA,M  ,M,unknown,Robert Kohl,,47,G ,"""http://facebook.com/KilledByPolice/posts/995477637147040""","""http://theadvocate.com/news/11680026-123/denham-springs-officer-shoots-person"""
162,"February 23, 2015",GA,M/L,M,L,Anthony Giaquinta,"""http://www.killedbypolice.net/victims/150158.jpg""",41,G ,"""http://facebook.com/KilledByPolice/posts/995275760500561""","""http://www.11alive.com/story/news/local/gainesville/2015/02/22/deputies-shot-habersham-county/23861713/"""
161,"February 23, 2015",GA,M/W,M,W,Michael Wayne Smashey,"""http://www.killedbypolice.net/victims/150157.jpg""",37,G ,"""http://facebook.com/KilledByPolice/posts/995230247171779""","""http://www.11alive.com/story/news/local/austell-powder-springs/2015/02/23/powder-springs-officer-involved-shooting/23907679/"""
160,"February 23, 2015",PA,M/W,M,W,Jerome D. Nichols,"""http://www.killedbypolice.net/victims/150156.jpg""",42,G ,"""http://facebook.com/KilledByPolice/posts/995046853856785""","""http://6abc.com/news/sources-assault-leads-to-fatal-officer-involved-shooting-in-allentown/530736/"""
159,"February 22, 2015",FL,M  ,M,unknown,Bradford Samuel Leonard,,50,G ,"""http://facebook.com/KilledByPolice/posts/994467700581367""","""http://www.mynews13.com/content/news/cfnews13/news/article.html/content/news/articles/cfn/2015/2/22/man_shot_and_killed_.html"""
158,"February 21, 2015",OK,M/B,M,B,Terry Price,"""http://www.killedbypolice.net/victims/150154.jpg""",41,T ,"""http://facebook.com/KilledByPolice/posts/994481867246617""","""http://www.fox23.com/news/news/local/man-dies-after-altercation-law-enforcement-osage-c/nkGTc/"""
157,"February 21, 2015",NM,M/W,M,W,Jason Moncrief Carter,"""http://www.killedbypolice.net/victims/150153.jpg""",41,G ,"""http://facebook.com/KilledByPolice/posts/994459810582156""","""http://www.ruidosonews.com/ruidoso-news/ci_27576078/fugitive-shot-after-standoff-near-ruidoso"""
156,"February 21, 2015",IN,M/W,M,W,Kent Norman,"""http://www.killedbypolice.net/victims/150152.jpg""",51,G ,"""http://facebook.com/KilledByPolice/posts/994116000616537""","""http://www.theindychannel.com/news/local-news/suspect-fatally-shot-by-impd-officer-on-east-side"""
155,"February 20, 2015",TX,M/L,M,L,Rubén García Villalpando,"""http://www.killedbypolice.net/victims/150151.jpg""",31,G ,"""http://facebook.com/KilledByPolice/posts/993940277300776""","""http://www.nbcdfw.com/news/local/One-Shot-During-Police-Stop-in-Grapevine-293089811.html"""
154,"February 20, 2015",TX,M/L,M,L,Alejandro Salazar,,unknown,G ,"""http://facebook.com/KilledByPolice/posts/993544457340358""","""http://www.khou.com/story/news/local/2015/02/20/officer-involved-shooting-reported-in-n-harris-county/23751883/"""
153,"February 20, 2015",AL,M/B,M,B,Stanley Lamar Grant,"""http://www.killedbypolice.net/victims/150149.jpg""",38,G ,"""http://facebook.com/KilledByPolice/posts/993424387352365""","""http://www.al.com/news/birmingham/index.ssf/2015/02/man_shot_and_killed_during_hom.html"""
152,"February 19, 2015",CA,M/W,M,W,Chance Dale Thompson,"""http://www.killedbypolice.net/victims/150148.jpg""",35,T ,"""http://facebook.com/KilledByPolice/posts/993339080694229""","""http://www.appeal-democrat.com/news/man-brain-dead-after-taser-incident/article_0ee17c8c-b804-11e4-83b6-7b653e301058.html"""
151,"February 19, 2015",NC,F/B,F,B,Janisha Fonville,"""http://www.killedbypolice.net/victims/150147.jpg""",20,G ,"""http://facebook.com/KilledByPolice/posts/992657177429086""","""http://www.charlotteobserver.com/2015/02/19/5524914/cmpd-officer-fatally-shot-woman.html#.VOXprE33-ix"""
150,"February 18, 2015",CA,M/W,M,W,Anthony Dean Marino,"""http://www.killedbypolice.net/victims/2556.jpg""",58,TR,"""http://facebook.com/KilledByPolice/posts/1087448547949948""","""http://www.pe.com/articles/marino-775611-county-lawsuit.html"""
149,"February 18, 2015",MO,M/W,M,W,Michael Steven Ireland,"""http://www.killedbypolice.net/victims/150146.jpg""",31,G ,"""http://facebook.com/KilledByPolice/posts/992102637484540""","""http://www.kspr.com/news/local/springfield-police-officer-kills-suspect-after-chase-on-north-side/21051620_31330202"""
148,"February 17, 2015",TX,M/L,M,L,"Pedro ""Pete"" Juan Saldivar","""http://www.killedbypolice.net/victims/150145.jpg""",50,G ,"""http://facebook.com/KilledByPolice/posts/991844210843716""","""http://www.kens5.com/story/news/crime/2015/02/17/mayor-machete-wielding-man-shot-killed-by-police-in-del-rio/23586269/"""
147,"February 17, 2015",NC,F/W,F,W,Betty Diane Sexton,"""http://www.killedbypolice.net/victims/150144.jpg""",43,G ,"""http://facebook.com/KilledByPolice/posts/991758797518924""","""http://www.charlotteobserver.com/2015/02/17/5521266/gastonia-officer-involved-shooting.html#.VOPCDE33-iw"""
146,"February 17, 2015",MI,M/W,M,W,Matthew Lundy,"""http://www.killedbypolice.net/victims/150143.jpg""",32,G ,"""http://facebook.com/KilledByPolice/posts/991639677530836""","""http://www.wilx.com/news/localnews/headlines/UPDATE---Lansing-Man-Dead-After-Firing-on-Eaton-County-Sheriffs-Deputies-292230021.html"""
145,"February 17, 2015",MA,M  ,M,unknown,Doug Sparks,,30,G ,"""http://facebook.com/KilledByPolice/posts/991620620866075""","""http://www.bostonglobe.com/metro/2015/02/17/fatal-shooting-tewksbury-under-investigation-middlesex-ryan-office/qSuLp469vrqFvZsnrRquMP/story.html?hootPostID=e62cc4f7c631ae271ca9ad883aef5db8"""
144,"February 16, 2015",MI,M/W,M,W,Jacob M. Haglund,"""http://www.killedbypolice.net/victims/150141.jpg""",17,G ,"""http://facebook.com/KilledByPolice/posts/991555954205875""","""http://www.mlive.com/news/bay-city/index.ssf/2015/02/police_bay_county_teen_who_eng.html"""
143,"February 16, 2015",AZ,M  ,M,unknown,Daniel Lawrence Caldwell,,56,G ,"""http://facebook.com/KilledByPolice/posts/991122324249238""","""http://www.kvoa.com/story/28117600/marana-police-shooting-near-cortaro-and-i-10"""
142,"February 16, 2015",ID,M/W,M,W,Michael K. Casper,"""http://www.killedbypolice.net/victims/150139.jpg""",26,G ,"""http://facebook.com/KilledByPolice/posts/991118334249637""","""http://www.idahostatesman.com/2015/02/16/3647534/1-dead-after-officer-involved.html"""
141,"February 15, 2015",TX,M/W,M,W,Roy Joy Day,"""http://www.killedbypolice.net/victims/150138.jpg""",51,G ,"""http://facebook.com/KilledByPolice/posts/991020720926065""","""http://www.kgns.tv/news/local/headlines/Police-Answer-Questions-On-Fatal-Officer-Involved-Shooting--292033591.html"""
140,"February 15, 2015",MS,M/W,M,W,Howard Brent Means Jr.,"""http://www.killedbypolice.net/victims/150137.jpg""",34,G ,"""http://facebook.com/KilledByPolice/posts/990779270950210""","""http://djournal.com/news/man-shot-dead-police-iuka-walmart/"""
139,"February 15, 2015",AZ,M/L,M,L,Daniel Mejia,"""http://www.killedbypolice.net/victims/150136.jpg""",37,G ,"""http://facebook.com/KilledByPolice/posts/990745980953539""","""http://www.azcentral.com/story/news/local/arizona/2015/02/15/pinal-county-sheriffs-deputy-involved-shooting/23466847/"""
138,"February 15, 2015",OR,M/W,M,W,Bruce Lee Steward,"""http://www.killedbypolice.net/victims/150135.jpg""",34,G ,"""http://facebook.com/KilledByPolice/posts/990665944294876""","""http://www.oregonlive.com/clackamascounty/index.ssf/2015/02/man_dies_in_officer-involved_s.html"""
137,"February 15, 2015",FL,M/B,M,B,Lavall Hall,"""http://www.killedbypolice.net/victims/150134.jpg""",25,G ,"""http://facebook.com/KilledByPolice/posts/990648947629909""","""http://miami.cbslocal.com/2015/02/15/officer-hospitalized-after-early-morning-shooting/"""
136,"February 15, 2015",UT,M/W,M,W,Cody Evans,"""http://www.killedbypolice.net/victims/150133.jpg""",24,G ,"""http://facebook.com/KilledByPolice/posts/990635030964634""","""http://www.sltrib.com/home/2183362-155/provo-police-handling-an-officer-involved-shooting"""
135,"February 14, 2015",MD,M/W,M,W,Jason C. Hendrix,"""http://www.killedbypolice.net/victims/150132.jpg""",16,G ,"""http://facebook.com/KilledByPolice/posts/990055057689298""","""http://www.baltimoresun.com/news/maryland/bs-md-officer-shot-0214-20150214-story.html"""
134,"February 13, 2015",MI,M/W,M,W,Jack Brian Marden,"""http://www.killedbypolice.net/victims/3081.jpg""",56,R,"""http://facebook.com/KilledByPolice/posts/1167908123237323""","""http://www.abc12.com/news/headlines/Lawsuit-filed-after-man-dies-at-Midland-County-Jail-363946341.html"""
133,"February 13, 2015",TN,M  ,M,unknown,Matthew D. Belk,,27,G ,"""http://facebook.com/KilledByPolice/posts/989933297701474""","""http://www.wbbjtv.com/news/local/Man-dead-following-officer-involved-shooting-in-Carroll-County-291939571.html"""
132,"February 13, 2015",CA,M/W,M,W,Jonathan Larry Harden,"""http://www.killedbypolice.net/victims/150130.jpg""",23,G ,"""http://facebook.com/KilledByPolice/posts/989711914390279""","""http://www.sbsun.com/general-news/20150213/suspect-shot-killed-during-pursuit-on-215-freeway-in-san-bernardino"""
131,"February 13, 2015",PA,M/L,M,L,Richard Carlin,"""http://www.killedbypolice.net/victims/150129.jpg""",35,G ,"""http://facebook.com/KilledByPolice/posts/989605144400956""","""http://tucson.com/news/blogs/police-beat/south-tucson-fugitive-killed-in-pennsylvania-raid/article_ffe9943a-b3ad-11e4-8da2-5fdad5c967db.html"""
130,"February 13, 2015",KS,M/L,M,L,Andres D. Lara-Rodriguez,"""http://www.killedbypolice.net/victims/150128.jpg""",21,G ,"""http://facebook.com/KilledByPolice/posts/989466041081533""","""http://www.kansascity.com/news/local/crime/article10022345.html"""
,,FL,M/W,M,W,Jonathan Paul Pierce,"""http://www.killedbypolice.net/victims/150127.jpg""",37,G ,"""http://facebook.com/KilledByPolice/posts/988771817817622""","""http://www.mypanhandle.com/story/d/story/fdle-investigating-officer-involved-shooting-in-po/13583/SLcnd9GlGkiLloK2Jgsb6A"""
129,"February 11, 2015",CA,M/B,M,B,Phillip Watkins,"""http://www.killedbypolice.net/victims/150126.jpg""",23,G ,"""http://facebook.com/KilledByPolice/posts/988748354486635""","""http://www.ktvu.com/story/28087930/san-jose-police-investigating-officer-involved-shooting"""
