number,date,state,g/r,g,r,name,img,age,how,kbp_link,news_link_text 
191,"March 14, 2014",CA,M  ,M,unknown,Stanley Preston Thompson,,60,G,"""http://facebook.com/KilledByPolice/posts/635403953173891""","""http://www.mercedsunstar.com/2014/03/14/3547169/man-dies-in-shootout-with-yuba.html"""
190,"March 13, 2014",AZ,M/L,M,L,Raul Altimirano Suarez Jr.,,26,G,"""http://facebook.com/KilledByPolice/posts/635171409863812""","""http://www.kpho.com/story/24970140/phoenix-pd-officer-injured-suspect-dead-in-shooting"""
189,"March 12, 2014",NC,M/B,M,B,Michael Anthony Kerr,"""http://www.killedbypolice.net/victims/2531.jpg""",54,RO,"""http://facebook.com/KilledByPolice/posts/1083536338341169""","""http://www.newsobserver.com/news/politics-government/state-politics/article28654549.html"""
188,"March 12, 2014",NC,M/W,M,W,Troy David Whisnant,"""http://www.killedbypolice.net/victims/140188.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/635082249872728""","""http://www.morganton.com/news/suspect-in-double-homicide-dead-officer-killed-in-manhunt/article_d905cacc-aa18-11e3-86f9-001a4bcf6878.html"""
187,"March 12, 2014",OR,M/W,M,W,Kelly Swoboda,"""http://www.killedbypolice.net/victims/140187.jpg""",49,G,"""http://facebook.com/KilledByPolice/posts/634811743233112""","""http://www.kptv.com/story/24960000/police-at-scene-of-officer-involved-shooting-near-wilson-high-school"""
186,"March 12, 2014",FL,M  ,M,unknown,Michael Snyder,,unknown,G,"""http://facebook.com/KilledByPolice/posts/634765806571039""","""http://www.dothaneagle.com/news/crime_court/article_17778946-aa08-11e3-a240-001a4bcf6878.html"""
185,"March 12, 2014",CA,M/W,M,W,Eric Paul Andrews,"""http://www.killedbypolice.net/victims/140185.jpg""",25,G,"""http://facebook.com/KilledByPolice/posts/634760156571604""","""http://www.sbsun.com/general-news/20140312/highland-deputies-shoot-kill-hatchet-wielding-man"""
184,"March 11, 2014",KY,M/W,M,W,Albert William Keyes,"""http://www.killedbypolice.net/victims/140184.jpg""",53,G,"""http://facebook.com/KilledByPolice/posts/634304459950507""","""http://www.courier-journal.com/article/20140311/NEWS01/303110065/Police-investigating-officer-involved-shooting-death-Poplar-Level-Road"""
183,"March 11, 2014",KS,M/W,M,W,Brian P. Spooner,"""http://www.killedbypolice.net/victims/140183.jpg""",23,G,"""http://facebook.com/KilledByPolice/posts/634281733286113""","""http://www.kake.com/home/headlines/Oberlin-officer-involved-shooting-249437281.html"""
182,"March 11, 2014",NH,M/W,M,W,Benjamin Shannon,"""http://www.killedbypolice.net/victims/140182.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/634265523287734""","""http://www.fosters.com/apps/pbcs.dll/article?AID=%2F20140311%2FGJNEWS_01%2F140319891%2F-1%2FFOSNEWS"""
181,"March 10, 2014",MO,M/W,M,W,John L. Weipert,"""http://www.killedbypolice.net/victims/140181.jpg""",47,G,"""http://facebook.com/KilledByPolice/posts/634284313285855""","""http://www.newspressnow.com/news/local_news/article_f4f86236-9f3d-5fa8-a9f5-dc7812faae22.html"""
180,"March 10, 2014(179",PA,F/W,F,W,JoAnna Miller,"""http://www.killedbypolice.net/victims/140180.jpg""",34 Unborn child,G,"""http://facebook.com/KilledByPolice/posts/634673206580299""","""http://www.rawstory.com/rs/2014/03/10/pennsylvania-trooper-fatally-shoots-pregnant-wife-in-the-head-while-cleaning-his-gun/"""
178,"March 10, 2014",GA,M/W,M,W,Herbert Wayne Morehead,"""http://www.killedbypolice.net/victims/140178.jpg""",60,G,"""http://facebook.com/KilledByPolice/posts/633995816648038""","""http://timesfreepress.com/news/2014/mar/10/one-dead-after-standoff-chattooga-county/"""
177,"March 10, 2014",AK,M/W,M,W,Gorden E. Samel,"""http://www.killedbypolice.net/victims/140177.jpg""",52,G,"""http://facebook.com/KilledByPolice/posts/633862953327991""","""http://www.alaskadispatch.com/article/20140310/one-dead-one-injured-after-officers-open-fire-wasilla"""
176,"March 10, 2014",NV,M/B,M,B,David L. Robinson,,38,G,"""http://facebook.com/KilledByPolice/posts/633862513328035""","""http://www.8newsnow.com/story/24929567/breaking-news-officer-involved-shooting-in-north-las-vegas"""
175,"March 10, 2014",AZ,M  ,M,unknown,Andrew Rael,"""http://www.killedbypolice.net/victims/140175.jpg""",25,G,"""http://facebook.com/KilledByPolice/posts/633858279995125""","""http://www.kpho.com/story/24929858/suspect-shot-dead-by-dps-officersprobably-suspect-in-buckeye-homicide"""
174,"March 10, 2014",MI,M,M,unknown,unknown,unknown,unknown,G,"""http://facebook.com/KilledByPolice/posts/633852366662383""","""http://www.myfoxdetroit.com/story/24929757/off-duty-border-agent-involved-in-fatal-shooting-in-detroit"""
173,"March 9, 2014",FL,M  ,M,unknown,Floyd Gene Hodge,,31,G,"""http://facebook.com/KilledByPolice/posts/633669613347325""","""http://www.wtsp.com/news/article/359767/8/Deputy-shoots-and-kills-suspect-in-Highlands-County-Sebring"""
172,"March 9, 2014",TX,M/L,M,L,Justin Aguilar,"""http://www.killedbypolice.net/victims/140172.jpg""",15,G,"""http://facebook.com/KilledByPolice/posts/633668053347481""","""http://www.ketknbc.com/news/longview-police-on-scene-of-fatal-robbery-attempte"""
171,"March 9, 2014",IL,M/A,M,A,Erdenebileg Sambuunyam,"""http://www.killedbypolice.net/victims/140171.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/633635590017394""","""http://couriernews.suntimes.com/news/26098811-418/officer-involved-shooting-reported-in-sleepy-hollow.html"""
170,"March 8, 2014",CA,M  ,M,unknown,John Harmon,,50,G,"""http://facebook.com/KilledByPolice/posts/633481673366119""","""http://sacramento.cbslocal.com/2014/03/08/police-investigating-officer-involved-shooting-near-downtown-sacramento/"""
169,"March 8, 2014",AL,M/B,M,B,Emerson Crayton Jr.,"""http://www.killedbypolice.net/victims/140169.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/633070360073917""","""http://www.alexcityoutlook.com/2014/03/08/alexander-city-man-dead-after-being-shot-by-police-at-huddle-house/"""
168,"March 7, 2014",LA,M/W,M,W,Robert Joseph Minjarez Jr,"""http://www.killedbypolice.net/victims/140168.jpg""",30,R,"""http://facebook.com/KilledByPolice/posts/899250903436381""","""http://www.katc.com/news/after-struggle-with-police-scott-man-s-death-ruled-a-homicide/"""
167,"March 7, 2014",CA,F/W,F,W,Veronica Lynn Canter,"""http://www.killedbypolice.net/victims/140167.jpg""",48,G,"""http://facebook.com/KilledByPolice/posts/632791113435175""","""http://www.fresnobee.com/2014/03/07/3809762/officer-involved-shooting-reported.html"""
166,"March 7, 2014",MT,M/W,M,W,Lonnie Gene Roberts,"""http://www.killedbypolice.net/victims/140166.jpg""",47,G,"""http://facebook.com/KilledByPolice/posts/632589046788715""","""http://www.nbcmontana.com/news/officer-involved-shooting-south-of-hamilton/24859042"""
165,"March 6, 2014",FL,F/W,F,W,Maria McEwen,"""http://www.killedbypolice.net/victims/140165.jpg""",97,V,"""http://facebook.com/KilledByPolice/posts/633007256746894""","""http://newsdaytonabeach.com/97-year-old-woman-in-hospital-after-fhp-trooper-hits-her-with-car/"""
164,"March 6, 2014",CA,M/B,M,B,Kenny Clinton Walker,,23,G,"""http://facebook.com/KilledByPolice/posts/963472897014181""","""http://homicide.latimes.com/post/kenny-clinton-walker/"""
163,"March 6, 2014",TN,M/W,M,W,Clifford Crowe,"""http://www.killedbypolice.net/victims/140163.jpg""",55,G,"""http://facebook.com/KilledByPolice/posts/632583023455984""","""http://www.wate.com/story/24911343/suicide-call-turns-into-shots-fired-on-officers"""
162,"March 6, 2014",TX,M  ,M,unknown,unknown,unknown,unknown,G,"""http://facebook.com/KilledByPolice/posts/632178606829759""","""http://www.chron.com/news/houston-texas/houston/article/Off-duty-officer-shoots-burglary-suspect-in-north-5293756.php"""
161,"March 6, 2014",OK,M/I,M,I,James Stutchman,"""http://www.killedbypolice.net/victims/140161.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/632117360169217""","""http://www.newson6.com/story/24903913/osbi-investigates-after-okmulgee-police-shoot-kill-man"""
160,"March 6, 2014",CO,M/L,M,L,Robert James Gonzales,"""http://www.killedbypolice.net/victims/140160.jpg""",23,G,"""http://facebook.com/KilledByPolice/posts/632112820169671""","""http://www.chieftain.com/news/2352915-120/officers-police-allegedly-gonzales"""
159,"March 6, 2014",FL,M/L,M,L,Eddie Barrios,,23,G,"""http://facebook.com/KilledByPolice/posts/632109233503363""","""http://www.marcoislandflorida.com/article/20140306/CRIME/140306001/Deputy-involved-shooting-leaves-one-man-dead-in-LaBelle?odyssey=tab%7Cmostpopular%7Ctext%7CFRONTPAGE"""
158,"March 5, 2014",MO,M/W,M,W,Gary Eugene Wenzel,"""http://www.killedbypolice.net/victims/140158.jpg""",50,G,"""http://facebook.com/KilledByPolice/posts/631914670189486""","""http://www.stltoday.com/news/local/crime-and-courts/bourbon-police-officer-shoots-kills-bourbon-man-after-pursuit-into/article_b56a7324-2a9e-5690-ba76-c16474c0507e.html"""
157,"March 5, 2014",IN,M/W,M,W,Andrew Sizemore,"""http://www.killedbypolice.net/victims/140157.jpg""",27,G,"""http://facebook.com/KilledByPolice/posts/631911793523107""","""http://www.indystar.com/story/news/crime/2014/03/05/4-indianapolis-swat-officers-shot-suspect-is-killed/6097619/"""
156,"March 5, 2014",AR,M/B,M,B,Robert J. Storay,"""http://www.killedbypolice.net/victims/140156.jpg""",52,G,"""http://facebook.com/KilledByPolice/posts/631909990189954""","""http://www.arkansasonline.com/news/2014/mar/05/nlrpd-involved-shooting-near-4th-and-maple-streets/?breaking"""
155,"March 5, 2014",MI,M/W,M,W,Charles Muse III,"""http://www.killedbypolice.net/victims/140155.jpg""",44,G,"""http://facebook.com/KilledByPolice/posts/631725546875065""","""http://www.macombdaily.com/general-news/20140305/barricaded-gunman-killed-in-shoot-out-with-clawson-police"""
154,"March 4, 2014",MD,M/L,M,L,Antonio Moreno,,67,R,"""http://facebook.com/KilledByPolice/posts/631706576876962""","""http://articles.baltimoresun.com/2014-03-04/news/bs-md-man-who-died-on-bus-identified-20140304_1_gavrilis-bus-driver-mta"""
153,"March 4, 2014",SC,F/W,F,W,Rebecca Lynn Oliver,"""http://www.killedbypolice.net/victims/140153.jpg""",24,G,"""http://facebook.com/KilledByPolice/posts/631443366903283""","""http://www.goupstate.com/article/20140304/ARTICLES/140309896?Title=Chief-Duncan-officer-fatally-shoots-woman-near-I-85"""
152,"March 4, 2014",MT,M/I,M,I,Clay Spotted Bear,"""http://www.killedbypolice.net/victims/140152.jpg""",19,G,"""http://facebook.com/KilledByPolice/posts/631441080236845""","""http://missoulian.com/news/state-and-regional/fbi-ids-blackfeet-reservation-shooting-victim/article_378251fc-a87e-11e3-addb-0019bb2963f4.html"""
151,"March 4, 2014",FL,M  ,M,unknown,Frederico Osorio,,20,G,"""http://facebook.com/KilledByPolice/posts/631438410237112""","""http://www.local10.com/news/police-investigate-officerinvolved-shooting-in-kendall/24796220"""
150,"March 4, 2014",FL,M/B,M,B,Lew G. Tyree II,"""http://www.killedbypolice.net/victims/140150.jpg""",41,G,"""http://facebook.com/KilledByPolice/posts/631160173598269""","""http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/bn9/2014/3/4/deputy_involved_shoo.html"""
149,"March 3, 2014",FL,M/B,M,B,"Treon ""Tree"" Johnson","""http://www.killedbypolice.net/victims/140149.jpg""",27,T,"""http://facebook.com/KilledByPolice/posts/630975480283405""","""http://www.miamiherald.com/2014/03/03/3972231/dead-mans-mother-said-hialeah.html"""
148,"March 3, 2014",AZ,M/W,M,W,William Ray Thornton,"""http://www.killedbypolice.net/victims/140148.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/630969373617349""","""http://www.kpho.com/story/24874138/pd-2-officers-shot-in-phoenix"""
147,"March 3, 2014",MO,M/W,M,W,Anthony Kovac,"""http://www.killedbypolice.net/victims/140147.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/630928863621400""","""http://www.stltoday.com/news/local/crime-and-courts/suicidal-man-killed-after-pointing-gun-at-st-charles-county/article_815fa09e-dcf5-5cbb-93f4-1e5cd24de1a5.html"""
146,"March 3, 2014",FL,M/W,M,W,Michael Cravey,"""http://www.killedbypolice.net/victims/140146.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/630825943631692""","""http://www.gainesville.com/article/20140303/ARTICLES/140309941"""
145,"March 2, 2014",CA,F/B,F,B,Gabriella Monique Nevarez,"""http://www.killedbypolice.net/victims/140145.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/630563336991286""","""http://www.kcra.com/news/officers-shoot-at-woman-in-stolen-vehicle-in-citrus-heights/24766092"""
144,"March 2, 2014",CA,M/W,M,W,Ryan Matthew Shannon,"""http://www.killedbypolice.net/victims/140144.jpg""",41,G,"""http://facebook.com/KilledByPolice/posts/630511616996458""","""http://fox40.com/2014/03/02/deputies-shoot-kill-man-armed-with-guns-along-antelope-road/"""
143,"March 1, 2014",TX,M  ,M,unknown,unknown,unknown,unknown,T,"""http://facebook.com/KilledByPolice/posts/630373717010248""","""http://www.dallasnews.com/news/metro/20140301-irving-man-on-drugs-dies-after-naked-scuffle-with-police.ece"""
142,"February 28, 2014(141",FL,M  M/B,M  M,B,Maykel Antonio Barrera,,"37</a><a href=""http://www.killedbypolice.net/victims/140141.jpg"">Willie Sams",TT,"""http://facebook.com/KilledByPolice/posts/629790900401863""","""http://www.miamiherald.com/2014/02/28/3965145/gerogia-man-visiting-family-in.html"""
140,"February 28, 2014",FL,M/W,M,W,Robert Striffler,"""http://www.killedbypolice.net/victims/140140.jpg""",51,G,"""http://facebook.com/KilledByPolice/posts/629665063747780""","""http://www.clickorlando.com/news/gunman-prompts-lockdown-at-brevard-county-courthouse/-/1637132/24732712/-/56lgb4z/-/index.html"""
139,"February 28, 2014",TX,M/B,M,B,Marquise Jones,"""http://www.killedbypolice.net/victims/140139.jpg""",23,G,"""http://facebook.com/KilledByPolice/posts/629555537092066""","""http://www.mysanantonio.com/news/local/article/SAPD-officer-fatally-shoots-man-on-Northeast-Side-5276687.php"""
138,"February 27, 2014",DE,M/W,M,W,Ronald Shoup,"""http://www.killedbypolice.net/victims/140138.jpg""",48,R,"""http://facebook.com/KilledByPolice/posts/818724371489035""","""http://www.sussexcountian.com/article/20140422/NEWS/140429922"""
137,"February 26, 2014",IL,M/W,M,W,Scott C. Islam,"""http://www.killedbypolice.net/victims/140137.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/629216523792634""","""http://www.news-gazette.com/news/local/2014-02-26/state-police-investigate-fatal-shooting-after-chase-danville.html"""
136,"February 26, 2014",TX,M/W,M,W,John Edward Chesney,"""http://www.killedbypolice.net/victims/140136.jpg""",62,G,"""http://facebook.com/KilledByPolice/posts/628993540481599""","""http://www.utsandiego.com/news/2014/feb/26/suicidal-man-rifle-downtown-san-diego/"""
135,"February 26, 2014",TX,F/W,F,W,Vanessa Pitofsky,"""http://www.killedbypolice.net/victims/140135.jpg""",42,G,"""http://facebook.com/KilledByPolice/posts/628981650482788""","""http://www.wfaa.com/news/local/Dallas-police-investigate-deaths-of-man-and-woman-247333781.html"""
134,"February 26, 2014",KY,M/W,M,W,Del Aukerman,"""http://www.killedbypolice.net/victims/140134.jpg""",57,G,"""http://facebook.com/KilledByPolice/posts/628830683831218""","""http://www.kentucky.com/2014/02/26/3109277/police-shoot-man-who-fired-at.html"""
133,"February 25, 2014",MI,M  ,M,unknown,Billy Joel Woolford,,48,G,"""http://facebook.com/KilledByPolice/posts/628596300521323""","""http://www.thenewsherald.com/articles/2014/02/25/news/doc530cf56b9bcaa062638010.txt?viewmode=fullstory"""
132,"February 25, 2014",AZ,M/W,M,W,Harold Phelps,"""http://www.killedbypolice.net/victims/140132.jpg""",57,G,"""http://facebook.com/KilledByPolice/posts/628591443855142""","""http://www.azcentral.com/community/gilbert/articles/20140225gilbert--officer-involved-shooting-abrk.html"""
131,"February 24, 2014",TX,M/B,M,B,Kenneth Christopher Lucas,"""http://www.killedbypolice.net/victims/140131.jpg""",38,R,"""http://facebook.com/KilledByPolice/posts/628076967239923""","""http://rollingout.com/news/why-did-kenneth-lucas-jailed-in-texas-die-after-guards-left-cell/"""
130,"February 24, 2014",OH,M/B,M,B,Gregory Sanders,"""http://www.killedbypolice.net/victims/140130.jpg""",37,G,"""http://facebook.com/KilledByPolice/posts/628040097243610""","""http://www.fox19.com/story/24802127/one-man-dead-after-being-stabbed-in-walnut-hills"""
129,"February 23, 2014",CA,M/A,M,A,Joseph Ma,"""http://www.killedbypolice.net/victims/140129.jpg""",18,G,"""http://facebook.com/KilledByPolice/posts/628038647243755""","""http://abclocal.go.com/kfsn/story?section=news%2Flocal&id=9442643"""
128,"February 22, 2014",AZ,M/L,M,L,Armando Alvarez,,44,G,"""http://facebook.com/KilledByPolice/posts/627274287320191""","""http://www.jrn.com/kgun9/news/Police-responding-to-officer-involved-shooting--246690951.html"""
127,"February 21, 2014",CA,M/L,M,L,Antonio Guzman Lopez,"""http://www.killedbypolice.net/victims/140127.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/626951220685831""","""http://www.contracostatimes.com/news/ci_25200635/san-jose-shooting-reported-along-southern-edge-sjsu"""
126,"February 21, 2014",MT,M  ,M,unknown,James Marlowe Ness,,70,G,"""http://facebook.com/KilledByPolice/posts/626950764019210""","""http://www.greatfallstribune.com/article/20140221/NEWS01/302210006"""
125,"February 18, 2014",TX,M/W,M,W,Randy Ray Vinson,"""http://www.killedbypolice.net/victims/140125.jpg""",37,G,"""http://facebook.com/KilledByPolice/posts/625876540793299""","""http://www.news-journal.com/news/police/police-release-name-of-woman-killed-gun-shot-by-officers/article_a840e406-98bd-11e3-ae3d-001a4bcf887a.html"""
124,"February 18, 2014",CA,M/L,M,L,Jesus Flores Cruz,,41,G,"""http://facebook.com/KilledByPolice/posts/625735234140763""","""http://www.nbcsandiego.com/news/local/Shooting-San-Diego-Border-Patrol-Otay-Truck-Trail--245985161.html"""
